fips_tract,city,state_abbr,NAME,total_population,poverty_rate,median_hh_income,pct_black,pct_no_internet,vacancy_rate,food_desert_proxy,food_desert_source,pct_diabetes,pct_high_bp,pct_obesity,pct_food_insecure,health_source,d4_health_imputed,fdi_score,pull_date,source
51800075802,Suffolk,VA,Census Tract 758.02; Suffolk city; Virginia,2292,6.258205689277899,92908.0,29.581151832460733,19.757174392935983,6.211180124223603,0,ACS_poverty_proxy,15.1,42.3,41.7,13.9,CDC_PLACES_2023_tract,False,26.34,2026-04-17,Census ACS 5-Year 2023
51800075803,Suffolk,VA,Census Tract 758.03; Suffolk city; Virginia,1453,4.815073272854152,62766.0,19.683413626978663,11.650485436893204,0.0,0,ACS_poverty_proxy,14.9,41.1,42.9,16.8,CDC_PLACES_2023_tract,False,24.58,2026-04-17,Census ACS 5-Year 2023
54039000100,Kanawha,WV,Census Tract 1; Kanawha County; West Virginia,1286,42.846034214618975,33024.0,18.50699844479005,16.046966731898237,14.691151919866444,1,ACS_poverty_proxy,20.8,51.4,50.0,37.4,CDC_PLACES_2023_tract,False,51.79,2026-04-17,Census ACS 5-Year 2023
54039000200,Kanawha,WV,Census Tract 2; Kanawha County; West Virginia,2087,18.47041847041847,48077.0,12.649736463823672,5.4245283018867925,32.43027888446215,0,ACS_poverty_proxy,17.3,47.9,44.7,24.0,CDC_PLACES_2023_tract,False,35.83,2026-04-17,Census ACS 5-Year 2023
54039000300,Kanawha,WV,Census Tract 3; Kanawha County; West Virginia,2582,17.71607352366054,56951.0,3.5243996901626646,11.78082191780822,16.982562547384383,0,ACS_poverty_proxy,15.6,46.0,40.7,17.7,CDC_PLACES_2023_tract,False,32.24,2026-04-17,Census ACS 5-Year 2023
54039000500,Kanawha,WV,Census Tract 5; Kanawha County; West Virginia,2150,8.695652173913043,70202.0,1.5348837209302326,10.94224924012158,21.79080824088748,0,ACS_poverty_proxy,14.3,45.5,37.9,14.4,CDC_PLACES_2023_tract,False,30.47,2026-04-17,Census ACS 5-Year 2023
54039000600,Kanawha,WV,Census Tract 6; Kanawha County; West Virginia,3862,21.56913516312792,51789.0,21.82806835836354,11.710606989576949,21.84954480114997,1,ACS_poverty_proxy,19.4,50.7,46.4,27.3,CDC_PLACES_2023_tract,False,47.26,2026-04-17,Census ACS 5-Year 2023
54039000700,Kanawha,WV,Census Tract 7; Kanawha County; West Virginia,1833,20.73104200763775,37708.0,47.08128750681942,7.724425887265135,15.371024734982331,1,ACS_poverty_proxy,23.0,55.1,50.6,33.5,CDC_PLACES_2023_tract,False,46.81,2026-04-17,Census ACS 5-Year 2023
54039000800,Kanawha,WV,Census Tract 8; Kanawha County; West Virginia,1451,31.84011026878015,30022.0,17.36733287388008,13.77899045020464,28.972868217054263,1,ACS_poverty_proxy,19.0,49.7,47.0,28.0,CDC_PLACES_2023_tract,False,52.6,2026-04-17,Census ACS 5-Year 2023
54039000900,Kanawha,WV,Census Tract 9; Kanawha County; West Virginia,1185,55.26090675791274,16164.0,26.329113924050635,21.73913043478261,9.582309582309582,1,ACS_poverty_proxy,30.0,62.0,52.5,41.7,CDC_PLACES_2023_tract,False,58.27,2026-04-17,Census ACS 5-Year 2023
54039001100,Kanawha,WV,Census Tract 11; Kanawha County; West Virginia,5016,31.7351598173516,52148.0,9.98803827751196,10.882221227048811,11.52931854199683,1,ACS_poverty_proxy,18.7,49.9,43.3,23.2,CDC_PLACES_2023_tract,False,45.95,2026-04-17,Census ACS 5-Year 2023
54039001200,Kanawha,WV,Census Tract 12; Kanawha County; West Virginia,1732,20.7138304652645,45953.0,29.96535796766744,18.461538461538463,22.61904761904762,1,ACS_poverty_proxy,19.1,49.7,48.1,28.9,CDC_PLACES_2023_tract,False,49.17,2026-04-17,Census ACS 5-Year 2023
54039001300,Kanawha,WV,Census Tract 13; Kanawha County; West Virginia,1930,14.903595622720168,62759.0,12.020725388601036,7.879295892707461,28.605625374027525,0,ACS_poverty_proxy,13.7,42.8,38.4,13.0,CDC_PLACES_2023_tract,False,32.47,2026-04-17,Census ACS 5-Year 2023
54039001500,Kanawha,WV,Census Tract 15; Kanawha County; West Virginia,4353,7.50816104461371,91207.0,9.878244888582586,7.38255033557047,18.39342765860338,0,ACS_poverty_proxy,11.2,38.2,33.5,9.8,CDC_PLACES_2023_tract,False,25.43,2026-04-17,Census ACS 5-Year 2023
54039001700,Kanawha,WV,Census Tract 17; Kanawha County; West Virginia,1525,14.426229508196723,56048.0,1.9672131147540983,11.042183622828784,9.539842873176203,0,ACS_poverty_proxy,16.3,47.2,41.1,18.0,CDC_PLACES_2023_tract,False,30.03,2026-04-17,Census ACS 5-Year 2023
54039001800,Kanawha,WV,Census Tract 18; Kanawha County; West Virginia,2810,5.819125277983692,118100.0,13.274021352313166,2.94811320754717,22.69826800364631,0,ACS_poverty_proxy,15.7,47.5,38.0,14.0,CDC_PLACES_2023_tract,False,25.31,2026-04-17,Census ACS 5-Year 2023
54039001901,Kanawha,WV,Census Tract 19.01; Kanawha County; West Virginia,3641,5.409881313828319,118527.0,0.0,0.0,8.980115458627324,0,ACS_poverty_proxy,11.9,41.3,33.0,6.7,CDC_PLACES_2023_tract,False,19.56,2026-04-17,Census ACS 5-Year 2023
54039001902,Kanawha,WV,Census Tract 19.02; Kanawha County; West Virginia,3977,3.872265526778979,115387.0,0.0,3.397260273972603,3.1316348195329087,0,ACS_poverty_proxy,11.3,40.8,31.9,5.7,CDC_PLACES_2023_tract,False,18.75,2026-04-17,Census ACS 5-Year 2023
54039002000,Kanawha,WV,Census Tract 20; Kanawha County; West Virginia,2930,6.21160409556314,77554.0,4.982935153583617,3.063457330415755,14.950372208436724,0,ACS_poverty_proxy,10.7,38.6,33.9,7.6,CDC_PLACES_2023_tract,False,24.29,2026-04-17,Census ACS 5-Year 2023
54039002100,Kanawha,WV,Census Tract 21; Kanawha County; West Virginia,5030,10.218535006070418,80500.0,8.82703777335984,2.1547502448579823,11.601731601731602,0,ACS_poverty_proxy,11.8,39.9,36.6,11.1,CDC_PLACES_2023_tract,False,24.07,2026-04-17,Census ACS 5-Year 2023
54039010100,Kanawha,WV,Census Tract 101; Kanawha County; West Virginia,3396,13.49279362158847,58246.0,11.277974087161368,9.523809523809524,10.585452395032526,0,ACS_poverty_proxy,16.1,46.3,41.3,18.6,CDC_PLACES_2023_tract,False,29.43,2026-04-17,Census ACS 5-Year 2023
54039010200,Kanawha,WV,Census Tract 102; Kanawha County; West Virginia,2136,19.89700374531835,40917.0,12.172284644194756,20.36595067621321,10.724431818181818,0,ACS_poverty_proxy,16.9,48.9,41.4,16.6,CDC_PLACES_2023_tract,False,34.96,2026-04-17,Census ACS 5-Year 2023
54039010300,Kanawha,WV,Census Tract 103; Kanawha County; West Virginia,2283,22.64564169951818,55114.0,14.805081033727552,14.952380952380953,15.594855305466238,1,ACS_poverty_proxy,16.9,48.3,42.0,18.8,CDC_PLACES_2023_tract,False,45.69,2026-04-17,Census ACS 5-Year 2023
54039010400,Kanawha,WV,Census Tract 104; Kanawha County; West Virginia,1617,14.84806629834254,49250.0,35.25046382189239,11.5625,17.737789203084834,0,ACS_poverty_proxy,18.0,46.8,44.3,27.1,CDC_PLACES_2023_tract,False,32.95,2026-04-17,Census ACS 5-Year 2023
54039010500,Kanawha,WV,Census Tract 105; Kanawha County; West Virginia,4488,10.138146167557933,71538.0,1.42602495543672,3.143418467583497,21.359598300502125,0,ACS_poverty_proxy,13.7,42.9,39.1,13.3,CDC_PLACES_2023_tract,False,28.11,2026-04-17,Census ACS 5-Year 2023
54039010601,Kanawha,WV,Census Tract 106.01; Kanawha County; West Virginia,2690,12.118959107806692,58044.0,2.1189591078066914,12.224753227031131,21.79334916864608,0,ACS_poverty_proxy,14.8,45.0,40.1,16.0,CDC_PLACES_2023_tract,False,32.24,2026-04-17,Census ACS 5-Year 2023
54039010602,Kanawha,WV,Census Tract 106.02; Kanawha County; West Virginia,2631,14.405169137210184,63009.0,0.6081337894336754,1.4256619144602851,23.875968992248065,0,ACS_poverty_proxy,15.1,44.8,39.3,17.7,CDC_PLACES_2023_tract,False,30.16,2026-04-17,Census ACS 5-Year 2023
54039010701,Kanawha,WV,Census Tract 107.01; Kanawha County; West Virginia,4863,6.47748303516348,56407.0,6.888751799300843,15.335463258785945,6.726266496381439,0,ACS_poverty_proxy,12.2,40.6,37.3,11.9,CDC_PLACES_2023_tract,False,27.38,2026-04-17,Census ACS 5-Year 2023
54039010702,Kanawha,WV,Census Tract 107.02; Kanawha County; West Virginia,4695,7.220447284345048,64371.0,0.93716719914803,1.7352503718393657,9.429726088908849,0,ACS_poverty_proxy,13.8,43.8,38.6,13.1,CDC_PLACES_2023_tract,False,25.02,2026-04-17,Census ACS 5-Year 2023
54039010802,Kanawha,WV,Census Tract 108.02; Kanawha County; West Virginia,2440,8.155737704918034,57716.0,0.0,9.06344410876133,23.438704703161143,0,ACS_poverty_proxy,15.4,46.2,39.9,16.1,CDC_PLACES_2023_tract,False,31.52,2026-04-17,Census ACS 5-Year 2023
54039010803,Kanawha,WV,Census Tract 108.03; Kanawha County; West Virginia,4365,26.92573005288572,54133.0,0.9163802978235968,17.151702786377708,19.731610337972167,1,ACS_poverty_proxy,18.1,49.5,43.2,21.4,CDC_PLACES_2023_tract,False,48.4,2026-04-17,Census ACS 5-Year 2023
54039010804,Kanawha,WV,Census Tract 108.04; Kanawha County; West Virginia,2522,19.09975669099757,75738.5,0.0,14.046121593291405,16.094986807387862,0,ACS_poverty_proxy,18.5,51.5,41.8,18.4,CDC_PLACES_2023_tract,False,32.73,2026-04-17,Census ACS 5-Year 2023
54039010900,Kanawha,WV,Census Tract 109; Kanawha County; West Virginia,2480,22.661290322580648,62000.0,0.0,12.447698744769877,21.959183673469383,1,ACS_poverty_proxy,16.8,48.2,41.5,18.4,CDC_PLACES_2023_tract,False,46.12,2026-04-17,Census ACS 5-Year 2023
54039011000,Kanawha,WV,Census Tract 110; Kanawha County; West Virginia,4498,11.116051578479324,64130.0,5.869275233437083,15.274676194729787,12.230497843982752,0,ACS_poverty_proxy,13.9,44.4,38.0,12.0,CDC_PLACES_2023_tract,False,29.78,2026-04-17,Census ACS 5-Year 2023
54039011100,Kanawha,WV,Census Tract 111; Kanawha County; West Virginia,4395,17.56633119853614,46823.0,0.0,9.010011123470523,18.752824220515137,0,ACS_poverty_proxy,17.8,49.5,42.4,19.5,CDC_PLACES_2023_tract,False,33.59,2026-04-17,Census ACS 5-Year 2023
54039011200,Kanawha,WV,Census Tract 112; Kanawha County; West Virginia,3362,18.36856207204525,38558.0,0.1189767995240928,10.709117221418236,16.343825665859566,0,ACS_poverty_proxy,19.5,51.1,44.0,24.4,CDC_PLACES_2023_tract,False,34.66,2026-04-17,Census ACS 5-Year 2023
54039011301,Kanawha,WV,Census Tract 113.01; Kanawha County; West Virginia,2435,23.93773664282709,38468.0,1.5195071868583163,12.018779342723004,16.27358490566038,1,ACS_poverty_proxy,18.1,49.7,42.1,21.0,CDC_PLACES_2023_tract,False,46.97,2026-04-17,Census ACS 5-Year 2023
54039011302,Kanawha,WV,Census Tract 113.02; Kanawha County; West Virginia,6018,5.88235294117647,70893.0,0.2824858757062147,11.013400335008376,0.953961012028204,0,ACS_poverty_proxy,14.1,44.8,37.7,11.8,CDC_PLACES_2023_tract,False,24.69,2026-04-17,Census ACS 5-Year 2023
54039011401,Kanawha,WV,Census Tract 114.01; Kanawha County; West Virginia,2976,7.3859768550034035,76542.0,1.0752688172043012,9.516728624535316,19.60549910340705,0,ACS_poverty_proxy,12.6,40.8,37.3,14.4,CDC_PLACES_2023_tract,False,27.92,2026-04-17,Census ACS 5-Year 2023
54039011402,Kanawha,WV,Census Tract 114.02; Kanawha County; West Virginia,2946,12.355736591989135,61089.0,0.5431093007467752,11.049723756906078,18.31076724693746,0,ACS_poverty_proxy,15.6,46.4,40.1,16.7,CDC_PLACES_2023_tract,False,31.25,2026-04-17,Census ACS 5-Year 2023
54039011500,Kanawha,WV,Census Tract 115; Kanawha County; West Virginia,3565,10.98559728890144,51662.0,10.2945301542777,12.68882175226586,17.001003009027084,0,ACS_poverty_proxy,16.5,47.5,41.4,18.6,CDC_PLACES_2023_tract,False,32.1,2026-04-17,Census ACS 5-Year 2023
54039011800,Kanawha,WV,Census Tract 118; Kanawha County; West Virginia,4280,14.923224568138195,48262.0,3.574766355140187,17.243367935409456,13.859910581222056,0,ACS_poverty_proxy,17.1,48.5,41.1,19.6,CDC_PLACES_2023_tract,False,33.58,2026-04-17,Census ACS 5-Year 2023
54039012100,Kanawha,WV,Census Tract 121; Kanawha County; West Virginia,3481,17.926440776136694,48482.0,5.745475438092503,15.47360809833695,18.88563049853372,0,ACS_poverty_proxy,18.2,49.3,43.7,23.5,CDC_PLACES_2023_tract,False,35.17,2026-04-17,Census ACS 5-Year 2023
54039012200,Kanawha,WV,Census Tract 122; Kanawha County; West Virginia,4787,17.88176310841863,62579.0,0.4595780238144976,20.5531453362256,13.58950328022493,0,ACS_poverty_proxy,16.8,47.8,41.5,19.4,CDC_PLACES_2023_tract,False,33.62,2026-04-17,Census ACS 5-Year 2023
54039012301,Kanawha,WV,Census Tract 123.01; Kanawha County; West Virginia,4582,16.143724696356276,55594.0,1.7459624618070713,8.638083228247162,11.495535714285714,0,ACS_poverty_proxy,14.4,44.0,40.2,17.2,CDC_PLACES_2023_tract,False,29.46,2026-04-17,Census ACS 5-Year 2023
54039012302,Kanawha,WV,Census Tract 123.02; Kanawha County; West Virginia,2289,18.735788994997726,42589.0,1.747487986020096,24.62612163509472,16.2771285475793,0,ACS_poverty_proxy,18.9,50.5,42.9,23.2,CDC_PLACES_2023_tract,False,37.61,2026-04-17,Census ACS 5-Year 2023
54039012800,Kanawha,WV,Census Tract 128; Kanawha County; West Virginia,4212,14.689802709769433,76507.0,4.05982905982906,2.843083652269,12.320230105465004,0,ACS_poverty_proxy,13.0,42.3,38.0,11.8,CDC_PLACES_2023_tract,False,26.01,2026-04-17,Census ACS 5-Year 2023
54039012900,Kanawha,WV,Census Tract 129; Kanawha County; West Virginia,1125,12.0,44728.0,12.88888888888889,12.305295950155765,13.593539703903096,0,ACS_poverty_proxy,15.5,45.7,42.0,18.3,CDC_PLACES_2023_tract,False,31.4,2026-04-17,Census ACS 5-Year 2023
54039013001,Kanawha,WV,Census Tract 130.01; Kanawha County; West Virginia,2044,29.88223748773307,40585.0,9.637964774951076,11.74934725848564,4.647302904564316,1,ACS_poverty_proxy,20.8,53.5,43.7,24.0,CDC_PLACES_2023_tract,False,45.88,2026-04-17,Census ACS 5-Year 2023
54039013002,Kanawha,WV,Census Tract 130.02; Kanawha County; West Virginia,1937,5.988642230252968,79643.0,2.2715539494062984,4.253308128544423,7.355516637478108,0,ACS_poverty_proxy,13.4,43.8,35.7,10.1,CDC_PLACES_2023_tract,False,23.74,2026-04-17,Census ACS 5-Year 2023
54039013100,Kanawha,WV,Census Tract 131; Kanawha County; West Virginia,4046,36.83269476372924,57927.0,12.654473554127533,18.51851851851852,11.755403268318396,1,ACS_poverty_proxy,18.1,49.2,44.5,24.4,CDC_PLACES_2023_tract,False,48.09,2026-04-17,Census ACS 5-Year 2023
54039013200,Kanawha,WV,Census Tract 132; Kanawha County; West Virginia,3529,16.527695056581297,60556.0,2.606970813261547,7.744360902255639,11.862160371106691,0,ACS_poverty_proxy,17.3,48.6,42.6,20.4,CDC_PLACES_2023_tract,False,30.19,2026-04-17,Census ACS 5-Year 2023
54039013300,Kanawha,WV,Census Tract 133; Kanawha County; West Virginia,2676,1.8310911808669648,77447.0,0.7100149476831091,1.7017017017017018,12.291483757682178,0,ACS_poverty_proxy,12.7,42.1,36.9,11.5,CDC_PLACES_2023_tract,False,23.43,2026-04-17,Census ACS 5-Year 2023
54039013400,Kanawha,WV,Census Tract 134; Kanawha County; West Virginia,1925,35.00263574064312,41284.0,8.571428571428571,7.739307535641547,12.711111111111112,1,ACS_poverty_proxy,18.5,49.5,44.5,24.2,CDC_PLACES_2023_tract,False,46.72,2026-04-17,Census ACS 5-Year 2023
54039013500,Kanawha,WV,Census Tract 135; Kanawha County; West Virginia,2802,18.02158273381295,48530.0,10.02855103497502,22.53408179631115,14.177563661390227,0,ACS_poverty_proxy,16.4,48.1,40.6,16.9,CDC_PLACES_2023_tract,False,35.27,2026-04-17,Census ACS 5-Year 2023
54039013600,Kanawha,WV,Census Tract 136; Kanawha County; West Virginia,4398,15.643474306502956,68578.0,8.162801273306048,3.76011423131842,10.785562632696392,0,ACS_poverty_proxy,15.1,45.6,39.4,15.6,CDC_PLACES_2023_tract,False,27.42,2026-04-17,Census ACS 5-Year 2023
54039013701,Kanawha,WV,Census Tract 137.01; Kanawha County; West Virginia,2058,8.2632360217714,82803.0,0.4859086491739553,7.66016713091922,13.075060532687653,0,ACS_poverty_proxy,12.9,41.7,38.7,12.9,CDC_PLACES_2023_tract,False,25.73,2026-04-17,Census ACS 5-Year 2023
54039013702,Kanawha,WV,Census Tract 137.02; Kanawha County; West Virginia,5644,20.71593124224703,56806.0,0.885896527285613,8.527131782945736,9.90139687756779,1,ACS_poverty_proxy,17.1,48.0,42.1,20.0,CDC_PLACES_2023_tract,False,42.26,2026-04-17,Census ACS 5-Year 2023
54039013800,Kanawha,WV,Census Tract 138; Kanawha County; West Virginia,2202,47.46459570580173,31053.0,5.903723887375113,7.371794871794872,23.34152334152334,1,ACS_poverty_proxy,19.8,50.0,48.0,33.8,CDC_PLACES_2023_tract,False,52.35,2026-04-17,Census ACS 5-Year 2023
40143000200,Tulsa,OK,Census Tract 2; Tulsa County; Oklahoma,1540,15.259740259740258,49313.0,79.0909090909091,13.114754098360656,16.944024205748864,0,ACS_poverty_proxy,20.0,49.4,47.2,36.9,CDC_PLACES_2023_tract,False,33.9,2026-04-17,Census ACS 5-Year 2023
40143000300,Tulsa,OK,Census Tract 3; Tulsa County; Oklahoma,4418,30.027611596870685,46380.0,25.441376188320508,9.942950285248571,13.71308016877637,1,ACS_poverty_proxy,16.8,39.9,46.0,44.9,CDC_PLACES_2023_tract,False,44.55,2026-04-17,Census ACS 5-Year 2023
40143000400,Tulsa,OK,Census Tract 4; Tulsa County; Oklahoma,4266,40.01898884405412,36064.0,14.088138771683075,13.513513513513514,11.293375394321767,1,ACS_poverty_proxy,19.5,41.9,48.0,51.8,CDC_PLACES_2023_tract,False,47.97,2026-04-17,Census ACS 5-Year 2023
40143000500,Tulsa,OK,Census Tract 5; Tulsa County; Oklahoma,2334,44.087403598971726,25972.0,68.9802913453299,17.51152073732719,15.809893307468478,1,ACS_poverty_proxy,20.7,48.8,50.1,48.1,CDC_PLACES_2023_tract,False,52.72,2026-04-17,Census ACS 5-Year 2023
40143000800,Tulsa,OK,Census Tract 8; Tulsa County; Oklahoma,1477,15.942028985507244,62130.0,51.252538930264045,9.935897435897436,16.01615074024226,0,ACS_poverty_proxy,18.2,47.5,43.7,27.7,CDC_PLACES_2023_tract,False,31.51,2026-04-17,Census ACS 5-Year 2023
40143000900,Tulsa,OK,Census Tract 9; Tulsa County; Oklahoma,1568,17.953667953667953,67171.0,40.05102040816326,8.67579908675799,10.733695652173914,0,ACS_poverty_proxy,12.6,38.0,39.8,20.8,CDC_PLACES_2023_tract,False,27.53,2026-04-17,Census ACS 5-Year 2023
40143001000,Tulsa,OK,Census Tract 10; Tulsa County; Oklahoma,1427,33.91730903994394,75738.5,61.59775753328661,28.9437585733882,7.83817951959545,0,ACS_poverty_proxy,22.1,52.7,48.5,37.0,CDC_PLACES_2023_tract,False,37.53,2026-04-17,Census ACS 5-Year 2023
40143001200,Tulsa,OK,Census Tract 12; Tulsa County; Oklahoma,1452,15.633608815426998,58047.0,3.581267217630854,6.292517006802721,24.324324324324326,0,ACS_poverty_proxy,14.1,34.7,41.2,35.8,CDC_PLACES_2023_tract,False,30.3,2026-04-17,Census ACS 5-Year 2023
40143001300,Tulsa,OK,Census Tract 13; Tulsa County; Oklahoma,2030,29.655172413793103,47832.0,4.778325123152709,11.2375533428165,19.65714285714285,1,ACS_poverty_proxy,15.5,36.8,43.0,40.2,CDC_PLACES_2023_tract,False,45.49,2026-04-17,Census ACS 5-Year 2023
40143001400,Tulsa,OK,Census Tract 14; Tulsa County; Oklahoma,4973,25.316710235270463,42604.0,13.311884174542527,15.938740782756664,13.663075416258568,1,ACS_poverty_proxy,15.4,37.1,43.3,38.9,CDC_PLACES_2023_tract,False,44.84,2026-04-17,Census ACS 5-Year 2023
40143001500,Tulsa,OK,Census Tract 15; Tulsa County; Oklahoma,3753,23.314531291968844,41004.0,8.313349320543566,15.650030807147258,14.66876971608833,1,ACS_poverty_proxy,14.7,37.9,41.8,32.0,CDC_PLACES_2023_tract,False,44.82,2026-04-17,Census ACS 5-Year 2023
40143001600,Tulsa,OK,Census Tract 16; Tulsa County; Oklahoma,5068,36.77979479084452,38472.0,9.372533543804265,15.027624309392266,11.964980544747082,1,ACS_poverty_proxy,16.6,39.3,45.1,42.8,CDC_PLACES_2023_tract,False,46.94,2026-04-17,Census ACS 5-Year 2023
40143001700,Tulsa,OK,Census Tract 17; Tulsa County; Oklahoma,2383,18.63197650020982,55250.0,6.4624422996223245,5.249788314987299,10.733182161753591,0,ACS_poverty_proxy,12.4,37.3,37.6,18.8,CDC_PLACES_2023_tract,False,27.54,2026-04-17,Census ACS 5-Year 2023
40143001800,Tulsa,OK,Census Tract 18; Tulsa County; Oklahoma,1894,20.59145673603505,59787.0,3.3262935586061246,10.244470314318974,16.601941747572816,1,ACS_poverty_proxy,10.9,33.6,36.9,19.3,CDC_PLACES_2023_tract,False,40.91,2026-04-17,Census ACS 5-Year 2023
40143001900,Tulsa,OK,Census Tract 19; Tulsa County; Oklahoma,1495,15.828303152246814,63516.0,8.02675585284281,8.173690932311622,11.224489795918368,0,ACS_poverty_proxy,10.2,32.3,35.3,16.7,CDC_PLACES_2023_tract,False,26.19,2026-04-17,Census ACS 5-Year 2023
40143002000,Tulsa,OK,Census Tract 20; Tulsa County; Oklahoma,1750,20.76502732240437,54574.0,3.828571428571428,6.385696040868455,16.077170418006432,1,ACS_poverty_proxy,9.1,28.6,33.7,19.1,CDC_PLACES_2023_tract,False,39.19,2026-04-17,Census ACS 5-Year 2023
40143002100,Tulsa,OK,Census Tract 21; Tulsa County; Oklahoma,3386,45.18593988792664,21829.0,16.863555818074424,6.913827655310621,23.932926829268293,1,ACS_poverty_proxy,5.3,20.2,32.0,30.4,CDC_PLACES_2023_tract,False,45.83,2026-04-17,Census ACS 5-Year 2023
40143002301,Tulsa,OK,Census Tract 23.01; Tulsa County; Oklahoma,2502,34.52860596293312,32708.0,3.8369304556354913,27.05061082024433,19.972067039106143,1,ACS_poverty_proxy,15.8,38.8,43.2,37.6,CDC_PLACES_2023_tract,False,51.68,2026-04-17,Census ACS 5-Year 2023
40143002500,Tulsa,OK,Census Tract 25; Tulsa County; Oklahoma,4265,19.89978525411596,64861.0,19.36694021101993,5.915637860082304,20.29520295202952,0,ACS_poverty_proxy,9.8,31.9,37.9,21.0,CDC_PLACES_2023_tract,False,28.34,2026-04-17,Census ACS 5-Year 2023
40143002700,Tulsa,OK,Census Tract 27; Tulsa County; Oklahoma,2906,19.47819871336669,51930.0,13.07639366827254,15.935919055649242,15.886524822695035,0,ACS_poverty_proxy,12.0,35.3,38.9,22.0,CDC_PLACES_2023_tract,False,31.42,2026-04-17,Census ACS 5-Year 2023
40143002900,Tulsa,OK,Census Tract 29; Tulsa County; Oklahoma,2794,28.203292770221903,46910.0,6.299212598425196,15.798462852263023,10.678871090770404,1,ACS_poverty_proxy,15.3,41.9,40.1,26.9,CDC_PLACES_2023_tract,False,44.97,2026-04-17,Census ACS 5-Year 2023
40143003000,Tulsa,OK,Census Tract 30; Tulsa County; Oklahoma,1713,25.80268534734384,36602.0,5.896088733216579,21.32639791937581,12.811791383219957,1,ACS_poverty_proxy,16.6,42.5,42.2,31.0,CDC_PLACES_2023_tract,False,47.48,2026-04-17,Census ACS 5-Year 2023
40143003100,Tulsa,OK,Census Tract 31; Tulsa County; Oklahoma,2588,15.47711404189294,61149.0,5.17774343122102,2.8381642512077296,19.80629539951574,0,ACS_poverty_proxy,10.6,34.8,33.8,12.4,CDC_PLACES_2023_tract,False,27.57,2026-04-17,Census ACS 5-Year 2023
40143003200,Tulsa,OK,Census Tract 32; Tulsa County; Oklahoma,1663,5.374396135265701,110909.0,1.6235718580877931,12.755102040816327,16.328708644610458,0,ACS_poverty_proxy,8.0,30.7,30.1,6.8,CDC_PLACES_2023_tract,False,22.79,2026-04-17,Census ACS 5-Year 2023
40143003300,Tulsa,OK,Census Tract 33; Tulsa County; Oklahoma,1937,8.62157976251936,79474.0,2.219927723283428,0.2,12.049252418645558,0,ACS_poverty_proxy,8.5,30.8,31.3,8.2,CDC_PLACES_2023_tract,False,21.6,2026-04-17,Census ACS 5-Year 2023
40143003400,Tulsa,OK,Census Tract 34; Tulsa County; Oklahoma,2015,21.11392405063292,47176.0,6.451612903225806,9.004329004329005,16.726748377793797,1,ACS_poverty_proxy,10.6,33.3,36.5,18.2,CDC_PLACES_2023_tract,False,41.55,2026-04-17,Census ACS 5-Year 2023
40143003500,Tulsa,OK,Census Tract 35; Tulsa County; Oklahoma,1961,12.748597654258033,70769.0,7.241203467618562,3.67504835589942,12.889637742207244,0,ACS_poverty_proxy,7.9,28.4,31.8,10.5,CDC_PLACES_2023_tract,False,23.51,2026-04-17,Census ACS 5-Year 2023
40143003600,Tulsa,OK,Census Tract 36; Tulsa County; Oklahoma,1968,13.636363636363637,92399.0,0.3048780487804878,4.287045666356011,9.451476793248943,0,ACS_poverty_proxy,9.2,32.4,32.1,9.6,CDC_PLACES_2023_tract,False,22.2,2026-04-17,Census ACS 5-Year 2023
40143003700,Tulsa,OK,Census Tract 37; Tulsa County; Oklahoma,2709,11.376352107422605,77379.0,3.2853451458102625,4.361617763679619,11.570827489481063,0,ACS_poverty_proxy,9.5,32.2,33.7,12.7,CDC_PLACES_2023_tract,False,23.47,2026-04-17,Census ACS 5-Year 2023
40143003800,Tulsa,OK,Census Tract 38; Tulsa County; Oklahoma,2007,14.837092731829571,61350.0,4.733432984554061,6.035502958579881,11.332633788037777,0,ACS_poverty_proxy,11.7,35.5,36.3,19.4,CDC_PLACES_2023_tract,False,26.42,2026-04-17,Census ACS 5-Year 2023
40143003900,Tulsa,OK,Census Tract 39; Tulsa County; Oklahoma,4140,7.806782141985851,73867.0,1.956521739130435,1.9916142557651992,12.597343105817682,0,ACS_poverty_proxy,8.8,30.9,32.9,12.0,CDC_PLACES_2023_tract,False,22.5,2026-04-17,Census ACS 5-Year 2023
40143004000,Tulsa,OK,Census Tract 40; Tulsa County; Oklahoma,3707,9.592061742006615,59554.0,3.5338548691664418,9.900090826521344,11.35265700483092,0,ACS_poverty_proxy,10.3,35.8,31.5,10.7,CDC_PLACES_2023_tract,False,26.45,2026-04-17,Census ACS 5-Year 2023
40143004101,Tulsa,OK,Census Tract 41.01; Tulsa County; Oklahoma,2477,2.987484860718612,242143.0,0.1614856681469519,3.486238532110092,4.72027972027972,0,ACS_poverty_proxy,9.6,36.3,28.5,4.9,CDC_PLACES_2023_tract,False,9.61,2026-04-17,Census ACS 5-Year 2023
40143004200,Tulsa,OK,Census Tract 42; Tulsa County; Oklahoma,2992,2.6630249231819736,128333.0,1.2032085561497323,1.343283582089552,5.766526019690577,0,ACS_poverty_proxy,8.3,32.4,28.5,5.3,CDC_PLACES_2023_tract,False,15.99,2026-04-17,Census ACS 5-Year 2023
